# hypstar_221211_radcal_L_211005_swir.dat
# Calibrated by Joel Kuusk, Tartu Observatory, University of Tartu, 2021-10-05
#
# Applied corrections:
# nonlinearity	hypstar_221211_nonlin_corr_coefs_210715.dat
# wavelength	hypstar_221211_wl_coefs_210714.dat
# thermal	none
# stray light	none
#
# L [mW m-2 nm-1 sr-1] = DN / inttime_ms * 1000 * cal_coef
# Pixel counting starts from 0
#
# px	wl	cal_coef	u_cal_coef(k=2)	u_lamp(k=1)	u_aging(k=1)	u_power(k=1)	u_align_lamp(k=1)	u_panel(k=1)	u_interp_panel(k=1)	u_align_panel(k=1)	u_wl_source(k=1)	u_lab_stray(k=1)	u_panel_backrefl(k=1)	u_dist(k=1)	u_align(k=1)	u_temp(k=1)	u_lin(k=1)	u_stray(k=1)	u_typeA(k=1)
0	880.33	5.89115e-04	1.61	0.613	0.102	0.0345	0.100	0.305	0.100	0.100	0.000726	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00838
1	883.94	5.2578e-04	1.61	0.613	0.102	0.0344	0.100	0.305	0.100	0.100	0.000396	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00752
2	887.55	5.00773e-04	1.61	0.613	0.102	0.0343	0.100	0.305	0.100	0.100	0.0000544	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00678
3	891.16	4.79109e-04	1.61	0.613	0.102	0.0341	0.100	0.305	0.100	0.100	0.000299	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00691
4	894.76	4.58225e-04	1.61	0.613	0.102	0.0340	0.100	0.305	0.100	0.100	0.000651	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00660
5	898.37	4.39857e-04	1.61	0.613	0.102	0.0338	0.100	0.305	0.100	0.100	0.00101	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00621
6	901.97	4.20116e-04	3.66	1.76	0.102	0.0337	0.100	0.305	0.100	0.100	0.000274	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00628
7	905.57	4.02403e-04	3.66	1.76	0.102	0.0336	0.100	0.305	0.100	0.100	0.0000840	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00545
8	909.17	3.85209e-04	3.66	1.76	0.102	0.0334	0.100	0.305	0.100	0.100	0.0000999	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00607
9	912.76	3.65138e-04	3.66	1.76	0.102	0.0333	0.100	0.305	0.100	0.100	0.000271	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00512
10	916.35	3.36475e-04	3.66	1.76	0.102	0.0332	0.100	0.305	0.100	0.100	0.000439	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00534
11	919.94	3.01309e-04	3.66	1.76	0.102	0.0330	0.100	0.305	0.100	0.100	0.000580	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00480
12	923.53	2.69161e-04	3.66	1.76	0.102	0.0329	0.100	0.305	0.100	0.100	0.000680	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00440
13	927.12	2.45979e-04	3.66	1.76	0.102	0.0328	0.100	0.305	0.100	0.100	0.000730	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00412
14	930.70	2.308e-04	3.66	1.76	0.102	0.0327	0.100	0.305	0.100	0.100	0.000771	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00372
15	934.28	2.21103e-04	3.66	1.76	0.102	0.0325	0.100	0.305	0.100	0.100	0.000736	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00385
16	937.85	2.14838e-04	3.66	1.76	0.102	0.0324	0.100	0.305	0.100	0.100	0.000713	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00377
17	941.43	2.10079e-04	3.66	1.76	0.102	0.0323	0.100	0.305	0.100	0.100	0.000641	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00372
18	945.00	2.059e-04	3.66	1.76	0.102	0.0322	0.100	0.305	0.100	0.100	0.000658	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00369
19	948.57	2.02679e-04	3.66	1.76	0.102	0.0320	0.100	0.305	0.100	0.100	0.000733	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00341
20	952.14	2.00128e-04	3.66	1.76	0.102	0.0319	0.100	0.305	0.100	0.100	0.000872	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00346
21	955.70	1.97961e-04	3.66	1.76	0.102	0.0318	0.100	0.305	0.100	0.100	0.00106	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00335
22	959.26	1.94645e-04	3.66	1.76	0.102	0.0317	0.100	0.305	0.100	0.100	0.00133	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00332
23	962.82	1.91036e-04	3.66	1.76	0.102	0.0316	0.100	0.305	0.100	0.100	0.00161	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00328
24	966.38	1.87948e-04	3.66	1.76	0.102	0.0315	0.100	0.305	0.100	0.100	0.00191	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00335
25	969.93	1.84959e-04	3.66	1.76	0.102	0.0313	0.100	0.305	0.100	0.100	0.00215	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00355
26	973.48	1.81391e-04	3.66	1.76	0.102	0.0312	0.100	0.305	0.100	0.100	0.00237	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00321
27	977.03	1.77565e-04	3.66	1.76	0.102	0.0311	0.100	0.305	0.100	0.100	0.00254	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00350
28	980.58	1.73864e-04	3.66	1.76	0.102	0.0310	0.100	0.305	0.100	0.100	0.00268	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00293
29	984.12	1.70836e-04	3.66	1.76	0.102	0.0309	0.100	0.305	0.100	0.100	0.00279	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00319
30	987.66	1.68062e-04	3.66	1.76	0.102	0.0308	0.100	0.305	0.100	0.100	0.00289	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00322
31	991.20	1.65091e-04	3.66	1.76	0.102	0.0307	0.100	0.305	0.100	0.100	0.00299	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00334
32	994.73	1.61677e-04	3.66	1.76	0.102	0.0306	0.100	0.305	0.100	0.100	0.00309	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00325
33	998.26	1.58577e-04	3.66	1.76	0.102	0.0305	0.100	0.305	0.100	0.100	0.00319	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00320
34	1001.79	1.56222e-04	3.59	1.72	0.102	0.0303	0.100	0.305	0.100	0.100	0.00329	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00311
35	1005.32	1.54455e-04	3.45	1.64	0.102	0.0302	0.100	0.305	0.100	0.100	0.00338	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00304
36	1008.84	1.52463e-04	3.31	1.57	0.102	0.0301	0.100	0.305	0.100	0.100	0.00348	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00305
37	1012.36	1.50074e-04	3.26	1.54	0.102	0.0300	0.100	0.305	0.100	0.100	0.00356	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00294
38	1015.88	1.47868e-04	3.26	1.54	0.102	0.0299	0.100	0.305	0.100	0.100	0.00364	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00279
39	1019.39	1.46139e-04	3.26	1.54	0.102	0.0298	0.100	0.305	0.100	0.100	0.00370	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00291
40	1022.90	1.44932e-04	3.26	1.54	0.102	0.0297	0.100	0.305	0.100	0.100	0.00375	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00285
41	1026.41	1.43841e-04	3.26	1.54	0.102	0.0296	0.100	0.305	0.100	0.100	0.00379	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00286
42	1029.92	1.42455e-04	3.26	1.54	0.102	0.0295	0.100	0.305	0.100	0.100	0.00384	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00269
43	1033.42	1.40955e-04	3.26	1.54	0.102	0.0294	0.100	0.305	0.100	0.100	0.00390	0.100	0.100	0.120	0.100	0.300	0.0400	0	0.00303
